"ITTER107"|"Territory"|"TIPO_DATO_CVSTRA"|"Data type"|"SEXISTAT1"|"Gender"|"ETA1"|"Age"|"ISO"|"Citizenship"|"COPPIA"|"Couple"|"TIP_FAM"|"Type of household"|"PRES_LUOGO"|"Presence in Italy"|"TITOLO_STUDIO"|"Level of education"|"CONDIZIONE_DICH4"|"Labour status"|"LINGUA"|"Language"|"SODDISFAZIONE"|"Satisfaction with life and work"|"DISCRIMINATION"|"Discrimination"|"TIME"|"Select time"|"Value"|"Flag Codes"|"Flags"
"IT"|"Italy"|"NFOR_PERCP"|"foreign citizens by presence in Italy (percent)"|"9"|"total"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"TIMERES_A"|"living in Italy for up to 4 years"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|16.3||
"IT"|"Italy"|"NFOR_PERCP"|"foreign citizens by presence in Italy (percent)"|"9"|"total"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"TIMERES_B"|"living in Italy from 5 to 10 years"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|37.7||
"IT"|"Italy"|"NFOR_PERCP"|"foreign citizens by presence in Italy (percent)"|"9"|"total"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"TIMERES_C"|"living in Italy for 11 years or more"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|32||
"IT"|"Italy"|"NFOR_PERCP"|"foreign citizens by presence in Italy (percent)"|"9"|"total"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|100||
"IT"|"Italy"|"NFOR_15HIGH"|"foreign citizens aged 15 years and over"|"1"|"males"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"NSL"|"not much/not at all satisfied for life (0-3)"|"ALL"|"all items"|"2012"|"2012"|25971||
"IT"|"Italy"|"NFOR_15HIGH"|"foreign citizens aged 15 years and over"|"1"|"males"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"QSL"|"quite satisfied for life (4-6)"|"ALL"|"all items"|"2012"|"2012"|266650||
"IT"|"Italy"|"NFOR_15HIGH"|"foreign citizens aged 15 years and over"|"1"|"males"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"VSL"|"very satisfied for life (7-10)"|"ALL"|"all items"|"2012"|"2012"|1165650||
"IT"|"Italy"|"NFOR_15HIGH"|"foreign citizens aged 15 years and over"|"1"|"males"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"DISCR_J"|"yes, on the job "|"2012"|"2012"|225991||
"IT"|"Italy"|"NFOR_15HIGH"|"foreign citizens aged 15 years and over"|"1"|"males"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"DISCR_EA"|"yes, in access to employment"|"2012"|"2012"|136242||
"IT"|"Italy"|"NFOR_15HIGH"|"foreign citizens aged 15 years and over"|"1"|"males"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"DISCR_MED"|"yes, during medical examinations"|"2012"|"2012"|31800||
"IT"|"Italy"|"NFOR_15HIGH"|"foreign citizens aged 15 years and over"|"1"|"males"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"DISCR_FIN"|"yes, in access to financial services"|"2012"|"2012"|52078||
"IT"|"Italy"|"NFOR_15HIGH"|"foreign citizens aged 15 years and over"|"1"|"males"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"DISCR_INS"|"yes, in requesting insurance"|"2012"|"2012"|26152||
"IT"|"Italy"|"NFOR_15HIGH"|"foreign citizens aged 15 years and over"|"1"|"males"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"DISCR_PO"|"yes, in public offices"|"2012"|"2012"|110646||
"IT"|"Italy"|"NFOR_15HIGH"|"foreign citizens aged 15 years and over"|"1"|"males"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"DISCR_H"|"yes, in housing (looking for home or apartment to rent)"|"2012"|"2012"|171132||
"IT"|"Italy"|"NFOR_15HIGH"|"foreign citizens aged 15 years and over"|"1"|"males"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"DISCR_NE"|"yes, in housing (problems with neighbors)"|"2012"|"2012"|98757||
"IT"|"Italy"|"NFOR_15HIGH"|"foreign citizens aged 15 years and over"|"1"|"males"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"NOT_DISCR_J"|"no, on the job "|"2012"|"2012"|1048287||
"IT"|"Italy"|"NFOR_15HIGH"|"foreign citizens aged 15 years and over"|"1"|"males"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"NOT_DISCR_EA"|"no, in access to employment"|"2012"|"2012"|1216461||
"IT"|"Italy"|"NFOR_15HIGH"|"foreign citizens aged 15 years and over"|"1"|"males"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"NOT_DISCR_MED"|"no, during medical examinations"|"2012"|"2012"|1361579||
"IT"|"Italy"|"NFOR_15HIGH"|"foreign citizens aged 15 years and over"|"1"|"males"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"NOT_DISCR_FIN"|"no, in access to financial services"|"2012"|"2012"|1079985||
"IT"|"Italy"|"NFOR_15HIGH"|"foreign citizens aged 15 years and over"|"1"|"males"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"NOT_DISCR_INS"|"no, in requesting insurance"|"2012"|"2012"|1192741||
"IT"|"Italy"|"NFOR_15HIGH"|"foreign citizens aged 15 years and over"|"1"|"males"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"NOT_DISCR_PO"|"no, in public offices"|"2012"|"2012"|1310516||
"IT"|"Italy"|"NFOR_15HIGH"|"foreign citizens aged 15 years and over"|"1"|"males"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"NOT_DISCR_H"|"no, in housing (looking for home or apartment to rent)"|"2012"|"2012"|1113459||
"IT"|"Italy"|"NFOR_15HIGH"|"foreign citizens aged 15 years and over"|"1"|"males"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"NOT_DISCR_NE"|"no, in housing (problems with neighbors)"|"2012"|"2012"|1327407||
"IT"|"Italy"|"NFOR_15HIGH"|"foreign citizens aged 15 years and over"|"1"|"males"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL_J"|"total (on the job)"|"2012"|"2012"|1274277||
"IT"|"Italy"|"NFOR_15HIGH"|"foreign citizens aged 15 years and over"|"1"|"males"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL_EA"|"total (in access to employment)"|"2012"|"2012"|1352704||
"IT"|"Italy"|"NFOR_15HIGH"|"foreign citizens aged 15 years and over"|"1"|"males"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL_MED"|"total (during medical examinations)"|"2012"|"2012"|1393378||
"IT"|"Italy"|"NFOR_15HIGH"|"foreign citizens aged 15 years and over"|"1"|"males"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL_FIN"|"total (in access to financial services)"|"2012"|"2012"|1132063||
"IT"|"Italy"|"NFOR_15HIGH"|"foreign citizens aged 15 years and over"|"1"|"males"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL_INS"|"total (insurance)"|"2012"|"2012"|1218893||
"IT"|"Italy"|"NFOR_15HIGH"|"foreign citizens aged 15 years and over"|"1"|"males"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL_PO"|"total (in public offices)"|"2012"|"2012"|1421162||
"IT"|"Italy"|"NFOR_15HIGH"|"foreign citizens aged 15 years and over"|"1"|"males"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL_H"|"total (looking for home or apartment to rent)"|"2012"|"2012"|1284591||
"IT"|"Italy"|"NFOR_15HIGH"|"foreign citizens aged 15 years and over"|"1"|"males"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL_NE"|"total (neighbors)"|"2012"|"2012"|1426164||
"IT"|"Italy"|"NFOR_15HIGH"|"foreign citizens aged 15 years and over"|"1"|"males"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL_L"|"total (life)"|"ALL"|"all items"|"2012"|"2012"|1458271||
"IT"|"Italy"|"NFOR_15HIGH"|"foreign citizens aged 15 years and over"|"2"|"females"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"NSL"|"not much/not at all satisfied for life (0-3)"|"ALL"|"all items"|"2012"|"2012"|26433||
"IT"|"Italy"|"NFOR_15HIGH"|"foreign citizens aged 15 years and over"|"2"|"females"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"QSL"|"quite satisfied for life (4-6)"|"ALL"|"all items"|"2012"|"2012"|261888||
"IT"|"Italy"|"NFOR_15HIGH"|"foreign citizens aged 15 years and over"|"2"|"females"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"VSL"|"very satisfied for life (7-10)"|"ALL"|"all items"|"2012"|"2012"|1466770||
"IT"|"Italy"|"NFOR_15HIGH"|"foreign citizens aged 15 years and over"|"2"|"females"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"DISCR_J"|"yes, on the job "|"2012"|"2012"|190428||
"IT"|"Italy"|"NFOR_15HIGH"|"foreign citizens aged 15 years and over"|"2"|"females"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"DISCR_EA"|"yes, in access to employment"|"2012"|"2012"|127421||
"IT"|"Italy"|"NFOR_15HIGH"|"foreign citizens aged 15 years and over"|"2"|"females"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"DISCR_MED"|"yes, during medical examinations"|"2012"|"2012"|54779||
"IT"|"Italy"|"NFOR_15HIGH"|"foreign citizens aged 15 years and over"|"2"|"females"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"DISCR_FIN"|"yes, in access to financial services"|"2012"|"2012"|34157||
"IT"|"Italy"|"NFOR_15HIGH"|"foreign citizens aged 15 years and over"|"2"|"females"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"DISCR_INS"|"yes, in requesting insurance"|"2012"|"2012"|20707||
"IT"|"Italy"|"NFOR_15HIGH"|"foreign citizens aged 15 years and over"|"2"|"females"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"DISCR_PO"|"yes, in public offices"|"2012"|"2012"|146364||
"IT"|"Italy"|"NFOR_15HIGH"|"foreign citizens aged 15 years and over"|"2"|"females"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"DISCR_H"|"yes, in housing (looking for home or apartment to rent)"|"2012"|"2012"|112291||
"IT"|"Italy"|"NFOR_15HIGH"|"foreign citizens aged 15 years and over"|"2"|"females"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"DISCR_NE"|"yes, in housing (problems with neighbors)"|"2012"|"2012"|97342||
"IT"|"Italy"|"NFOR_15HIGH"|"foreign citizens aged 15 years and over"|"2"|"females"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"NOT_DISCR_J"|"no, on the job "|"2012"|"2012"|1005413||
"IT"|"Italy"|"NFOR_15HIGH"|"foreign citizens aged 15 years and over"|"2"|"females"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"NOT_DISCR_EA"|"no, in access to employment"|"2012"|"2012"|1354532||
"IT"|"Italy"|"NFOR_15HIGH"|"foreign citizens aged 15 years and over"|"2"|"females"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"NOT_DISCR_MED"|"no, during medical examinations"|"2012"|"2012"|1626165||
"IT"|"Italy"|"NFOR_15HIGH"|"foreign citizens aged 15 years and over"|"2"|"females"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"NOT_DISCR_FIN"|"no, in access to financial services"|"2012"|"2012"|1225986||
"IT"|"Italy"|"NFOR_15HIGH"|"foreign citizens aged 15 years and over"|"2"|"females"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"NOT_DISCR_INS"|"no, in requesting insurance"|"2012"|"2012"|1259916||
"IT"|"Italy"|"NFOR_15HIGH"|"foreign citizens aged 15 years and over"|"2"|"females"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"NOT_DISCR_PO"|"no, in public offices"|"2012"|"2012"|1574687||
"IT"|"Italy"|"NFOR_15HIGH"|"foreign citizens aged 15 years and over"|"2"|"females"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"NOT_DISCR_H"|"no, in housing (looking for home or apartment to rent)"|"2012"|"2012"|1296003||
"IT"|"Italy"|"NFOR_15HIGH"|"foreign citizens aged 15 years and over"|"2"|"females"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"NOT_DISCR_NE"|"no, in housing (problems with neighbors)"|"2012"|"2012"|1619607||
"IT"|"Italy"|"NFOR_15HIGH"|"foreign citizens aged 15 years and over"|"2"|"females"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL_J"|"total (on the job)"|"2012"|"2012"|1195841||
