"ITTER107","Territory","TIPO_DATO_FOL","Data type","SEXISTAT1","Gender","ETA1","Age class","TITOLO_STUDIO","Highest level of education attained","CITTADINANZA","Citizenship","TIME","Select time","Value","Flag Codes","Flags"
"ITC","Nord-ovest","EMP_R","employment rate","9","total","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021","2021",63.904354,,
"ITC","Nord-ovest","EMP_R","employment rate","9","total","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2022","2022",68.133842,,
"ITC","Nord-ovest","EMP_R","employment rate","9","total","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2023","2023",72.85788,,
"ITC","Nord-ovest","EMP_R","employment rate","9","total","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021-Q1","Q1-2021",53.289582,,
"ITC","Nord-ovest","EMP_R","employment rate","9","total","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021-Q2","Q2-2021",67.246319,,
"ITC","Nord-ovest","EMP_R","employment rate","9","total","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021-Q3","Q3-2021",68.535936,,
"ITC","Nord-ovest","EMP_R","employment rate","9","total","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021-Q4","Q4-2021",66.2739,,
"ITC","Nord-ovest","EMP_R","employment rate","9","total","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2022-Q1","Q1-2022",62.908492,,
"ITC","Nord-ovest","EMP_R","employment rate","9","total","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2022-Q2","Q2-2022",72.413744,,
"ITC","Nord-ovest","EMP_R","employment rate","9","total","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2022-Q3","Q3-2022",67.133266,,
"ITC","Nord-ovest","EMP_R","employment rate","9","total","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2022-Q4","Q4-2022",69.920137,,
"ITC","Nord-ovest","EMP_R","employment rate","9","total","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2023-Q1","Q1-2023",71.00571,,
"ITC","Nord-ovest","EMP_R","employment rate","9","total","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2023-Q2","Q2-2023",74.578548,,
"ITC","Nord-ovest","EMP_R","employment rate","9","total","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2023-Q3","Q3-2023",76.407891,,
"ITC","Nord-ovest","EMP_R","employment rate","9","total","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2023-Q4","Q4-2023",69.761941,,
"ITC","Nord-ovest","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2019","2019",62.666519,,
"ITC","Nord-ovest","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2019-Q1","Q1-2019",62.074189,,
"ITC","Nord-ovest","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2019-Q2","Q2-2019",62.455996,,
"ITC","Nord-ovest","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2019-Q4","Q4-2019",62.88018,,
"ITC","Nord-ovest","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2019-Q3","Q3-2019",63.260074,,
"ITC","Nord-ovest","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2020","2020",56.698545,,
"ITC","Nord-ovest","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2020-Q2","Q2-2020",54.2961,,
"ITC","Nord-ovest","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2020-Q1","Q1-2020",59.546121,,
"ITC","Nord-ovest","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2020-Q3","Q3-2020",56.106193,,
"ITC","Nord-ovest","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2020-Q4","Q4-2020",56.898691,,
"ITC","Nord-ovest","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2021","2021",58.963883,,
"ITC","Nord-ovest","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2022","2022",62.389631,,
"ITC","Nord-ovest","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2023","2023",64.337201,,
"ITC","Nord-ovest","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2021-Q1","Q1-2021",55.687397,,
"ITC","Nord-ovest","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2021-Q2","Q2-2021",57.835806,,
"ITC","Nord-ovest","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2021-Q3","Q3-2021",60.768634,,
"ITC","Nord-ovest","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2021-Q4","Q4-2021",61.429746,,
"ITC","Nord-ovest","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2022-Q1","Q1-2022",60.708817,,
"ITC","Nord-ovest","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2022-Q2","Q2-2022",62.16657,,
"ITC","Nord-ovest","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2022-Q3","Q3-2022",61.66962,,
"ITC","Nord-ovest","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2022-Q4","Q4-2022",65.068247,,
"ITC","Nord-ovest","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2023-Q1","Q1-2023",62.955107,,
"ITC","Nord-ovest","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2023-Q2","Q2-2023",63.353597,,
"ITC","Nord-ovest","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2023-Q3","Q3-2023",65.28865,,
"ITC","Nord-ovest","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2023-Q4","Q4-2023",65.71357,,
"ITD","Nord-est","EMP_R","employment rate","1","males","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2019","2019",86.203323,,
"ITD","Nord-est","EMP_R","employment rate","1","males","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2020","2020",85.084488,,
"ITD","Nord-est","EMP_R","employment rate","1","males","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2021","2021",83.742264,,
"ITD","Nord-est","EMP_R","employment rate","1","males","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2022","2022",85.789018,,
"ITD","Nord-est","EMP_R","employment rate","1","males","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2023","2023",87.089557,,
"ITD","Nord-est","EMP_R","employment rate","1","males","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2019","2019",78.461302,,
"ITD","Nord-est","EMP_R","employment rate","1","males","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2020","2020",84.420301,,
"ITD","Nord-est","EMP_R","employment rate","1","males","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021","2021",85.424051,,
"ITD","Nord-est","EMP_R","employment rate","1","males","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2022","2022",88.189806,,
"ITD","Nord-est","EMP_R","employment rate","1","males","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2023","2023",94.984601,,
"ITD","Nord-est","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2019","2019",78.211872,,
"ITD","Nord-est","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2019-Q1","Q1-2019",74.401681,,
"ITD","Nord-est","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2019-Q2","Q2-2019",80.625202,,
"ITD","Nord-est","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2019-Q4","Q4-2019",77.921684,,
"ITD","Nord-est","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2019-Q3","Q3-2019",79.909102,,
"ITD","Nord-est","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2020","2020",78.075914,,
"ITD","Nord-est","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2020-Q2","Q2-2020",77.919323,,
"ITD","Nord-est","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2020-Q1","Q1-2020",79.257062,,
"ITD","Nord-est","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2020-Q3","Q3-2020",78.133497,,
"ITD","Nord-est","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2020-Q4","Q4-2020",77.017799,,
"ITD","Nord-est","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2021","2021",77.907743,,
"ITD","Nord-est","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2022","2022",78.820372,,
"ITD","Nord-est","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2023","2023",80.122265,,
"ITD","Nord-est","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2021-Q1","Q1-2021",74.151191,,
"ITD","Nord-est","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2021-Q2","Q2-2021",78.887386,,
"ITD","Nord-est","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2021-Q3","Q3-2021",80.337157,,
"ITD","Nord-est","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2021-Q4","Q4-2021",78.19622,,
"ITD","Nord-est","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2022-Q1","Q1-2022",77.393434,,
"ITD","Nord-est","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2022-Q2","Q2-2022",76.881987,,
"ITD","Nord-est","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2022-Q3","Q3-2022",80.023568,,
"ITD","Nord-est","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2022-Q4","Q4-2022",81.131066,,
"ITD","Nord-est","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2023-Q1","Q1-2023",79.468236,,
"ITD","Nord-est","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2023-Q2","Q2-2023",78.057654,,
"ITD","Nord-est","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2023-Q3","Q3-2023",80.31756,,
"ITD","Nord-est","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2023-Q4","Q4-2023",82.590245,,
"ITD","Nord-est","EMP_R","employment rate","2","females","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2019","2019",58.71758,,
"ITD","Nord-est","EMP_R","employment rate","2","females","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2020","2020",55.712855,,
"ITD","Nord-est","EMP_R","employment rate","2","females","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2021","2021",59.282553,,
"ITD","Nord-est","EMP_R","employment rate","2","females","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2022","2022",60.097886,,
"ITD","Nord-est","EMP_R","employment rate","2","females","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2023","2023",56.957011,,
"ITD","Nord-est","EMP_R","employment rate","2","females","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2019","2019",65.890998,,
"ITD","Nord-est","EMP_R","employment rate","2","females","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2020","2020",58.235586,,
"ITD","Nord-est","EMP_R","employment rate","2","females","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021","2021",62.852982,,
"ITD","Nord-est","EMP_R","employment rate","2","females","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2022","2022",65.965116,,
"ITD","Nord-est","EMP_R","employment rate","2","females","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2023","2023",65.933322,,
"ITD","Nord-est","EMP_R","employment rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2019","2019",51.706662,,
"ITD","Nord-est","EMP_R","employment rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2019-Q1","Q1-2019",54.254198,,
"ITD","Nord-est","EMP_R","employment rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2019-Q2","Q2-2019",53.735126,,
"ITD","Nord-est","EMP_R","employment rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2019-Q4","Q4-2019",49.124339,,
"ITD","Nord-est","EMP_R","employment rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2019-Q3","Q3-2019",49.725056,,
"ITD","Nord-est","EMP_R","employment rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2020","2020",46.969841,,
"ITD","Nord-est","EMP_R","employment rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2020-Q2","Q2-2020",48.130768,,
"ITD","Nord-est","EMP_R","employment rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2020-Q1","Q1-2020",49.063285,,
"ITD","Nord-est","EMP_R","employment rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2020-Q3","Q3-2020",47.606277,,
"ITD","Nord-est","EMP_R","employment rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2020-Q4","Q4-2020",43.022191,,
"ITD","Nord-est","EMP_R","employment rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2021","2021",49.361939,,
"ITD","Nord-est","EMP_R","employment rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2022","2022",52.028867,,
"ITD","Nord-est","EMP_R","employment rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2023","2023",51.992493,,
"ITD","Nord-est","EMP_R","employment rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2021-Q1","Q1-2021",44.266985,,
"ITD","Nord-est","EMP_R","employment rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2021-Q2","Q2-2021",51.991564,,
"ITD","Nord-est","EMP_R","employment rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2021-Q3","Q3-2021",50.405557,,
"ITD","Nord-est","EMP_R","employment rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2021-Q4","Q4-2021",50.715563,,
"ITD","Nord-est","EMP_R","employment rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2022-Q1","Q1-2022",49.75714,,
"ITD","Nord-est","EMP_R","employment rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2022-Q2","Q2-2022",51.754079,,
"ITD","Nord-est","EMP_R","employment rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2022-Q3","Q3-2022",53.908583,,
"ITD","Nord-est","EMP_R","employment rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2022-Q4","Q4-2022",52.659583,,
