"ITTER107","Territory","ETA1","Age class","TITOLO_STUDIO","Highest level of education attained","CITTADINANZA","Citizenship","TIME","Select time","Value","Flag Codes","Flags"
"ITD","Nord-est","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q1","Q1-2022",116.748,,
"ITD","Nord-est","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q2","Q2-2022",123.399,,
"ITD","Nord-est","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q3","Q3-2022",124,,
"ITD","Nord-est","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q4","Q4-2022",120.313,,
"ITD","Nord-est","Y15-89","15-89 years","99","total","FRG","foreign","2023-Q1","Q1-2023",99.186,,
"ITD","Nord-est","Y15-89","15-89 years","99","total","FRG","foreign","2023-Q2","Q2-2023",117.922,,
"ITD","Nord-est","Y15-89","15-89 years","99","total","FRG","foreign","2023-Q3","Q3-2023",139.201,,
"ITD","Nord-est","Y15-89","15-89 years","99","total","FRG","foreign","2023-Q4","Q4-2023",124.571,,
"ITD","Nord-est","Y15-89","15-89 years","99","total","FRG","foreign","2024-Q1","Q1-2024",116.108,,
"ITD","Nord-est","Y15-89","15-89 years","99","total","FRG","foreign","2024-Q2","Q2-2024",114.437,,
"ITD","Nord-est","Y15-89","15-89 years","99","total","FRG","foreign","2024-Q3","Q3-2024",133.265,,
"ITE","Centro (I)","Y15-89","15-89 years","99","total","FRG","foreign","2019","2019",128.629,,
