"ITTER107","Territory","TIPO_DATO_FOL","Data type","ETA1","Age class","TITOLO_STUDIO","Highest level of education attained","CITTADINANZA","Citizenship","TIME","Select time","Value","Flag Codes","Flags"
"ITCD","Nord","UNEM_R","unemployment rate","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2020-Q3","Q3-2020",12.255908,,
"ITCD","Nord","UNEM_R","unemployment rate","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2020-Q4","Q4-2020",13.717844,,
"ITCD","Nord","UNEM_R","unemployment rate","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2021","2021",12.662349,,
"ITCD","Nord","UNEM_R","unemployment rate","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2022","2022",9.510159,,
"ITCD","Nord","UNEM_R","unemployment rate","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2023","2023",8.880556,,
"ITCD","Nord","UNEM_R","unemployment rate","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2021-Q1","Q1-2021",16.440083,,
"ITCD","Nord","UNEM_R","unemployment rate","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2021-Q2","Q2-2021",13.105098,,
"ITCD","Nord","UNEM_R","unemployment rate","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2021-Q3","Q3-2021",10.004022,,
"ITCD","Nord","UNEM_R","unemployment rate","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2021-Q4","Q4-2021",11.089326,,
"ITCD","Nord","UNEM_R","unemployment rate","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2022-Q1","Q1-2022",11.02891,,
"ITCD","Nord","UNEM_R","unemployment rate","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2022-Q2","Q2-2022",10.529773,,
"ITCD","Nord","UNEM_R","unemployment rate","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2022-Q3","Q3-2022",8.221973,,
"ITCD","Nord","UNEM_R","unemployment rate","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2022-Q4","Q4-2022",8.242589,,
"ITCD","Nord","UNEM_R","unemployment rate","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2023-Q1","Q1-2023",9.690999,,
"ITCD","Nord","UNEM_R","unemployment rate","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2023-Q2","Q2-2023",9.399821,,
"ITCD","Nord","UNEM_R","unemployment rate","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2023-Q3","Q3-2023",8.20899,,
"ITCD","Nord","UNEM_R","unemployment rate","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2023-Q4","Q4-2023",8.270824,,
"ITCD","Nord","UNEM_R","unemployment rate","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2024-Q1","Q1-2024",8.628193,,
"ITCD","Nord","UNEM_R","unemployment rate","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2024-Q2","Q2-2024",8.773911,,
"ITCD","Nord","UNEM_R","unemployment rate","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2024-Q3","Q3-2024",8.706596,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y20-64","20-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2019","2019",14.210583,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y20-64","20-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2019-Q1","Q1-2019",14.587745,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y20-64","20-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2019-Q2","Q2-2019",12.784286,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y20-64","20-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2019-Q4","Q4-2019",15.740782,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y20-64","20-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2019-Q3","Q3-2019",13.88734,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y20-64","20-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020","2020",11.781145,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y20-64","20-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020-Q2","Q2-2020",6.085681,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y20-64","20-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020-Q1","Q1-2020",12.660149,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y20-64","20-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020-Q3","Q3-2020",13.292807,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y20-64","20-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020-Q4","Q4-2020",15.040782,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y20-64","20-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021","2021",10.708303,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y20-64","20-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022","2022",9.74604,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y20-64","20-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2023","2023",10.509354,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y20-64","20-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021-Q1","Q1-2021",15.437531,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y20-64","20-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021-Q2","Q2-2021",8.230463,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y20-64","20-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021-Q3","Q3-2021",9.115114,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y20-64","20-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021-Q4","Q4-2021",10.681449,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y20-64","20-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022-Q1","Q1-2022",12.904622,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y20-64","20-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022-Q2","Q2-2022",7.29224,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y20-64","20-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022-Q3","Q3-2022",8.86228,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y20-64","20-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022-Q4","Q4-2022",10.091674,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y20-64","20-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2023-Q1","Q1-2023",10.627122,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y20-64","20-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2023-Q2","Q2-2023",13.160362,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y20-64","20-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2023-Q3","Q3-2023",9.931053,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y20-64","20-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2023-Q4","Q4-2023",8.356959,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y20-64","20-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2024-Q1","Q1-2024",9.638116,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y20-64","20-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2024-Q2","Q2-2024",7.77411,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y20-64","20-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2024-Q3","Q3-2024",7.701101,,
"ITCD","Nord","UNEM_R","unemployment rate","Y20-64","20-64 years","99","total","FRG","foreign","2019","2019",12.053168,,
"ITCD","Nord","UNEM_R","unemployment rate","Y20-64","20-64 years","99","total","FRG","foreign","2019-Q1","Q1-2019",13.306183,,
"ITCD","Nord","UNEM_R","unemployment rate","Y20-64","20-64 years","99","total","FRG","foreign","2019-Q2","Q2-2019",11.89071,,
"ITCD","Nord","UNEM_R","unemployment rate","Y20-64","20-64 years","99","total","FRG","foreign","2019-Q4","Q4-2019",12.123227,,
"ITCD","Nord","UNEM_R","unemployment rate","Y20-64","20-64 years","99","total","FRG","foreign","2019-Q3","Q3-2019",10.876616,,
"ITCD","Nord","UNEM_R","unemployment rate","Y20-64","20-64 years","99","total","FRG","foreign","2020","2020",11.856997,,
"ITCD","Nord","UNEM_R","unemployment rate","Y20-64","20-64 years","99","total","FRG","foreign","2020-Q2","Q2-2020",9.230764,,
"ITCD","Nord","UNEM_R","unemployment rate","Y20-64","20-64 years","99","total","FRG","foreign","2020-Q1","Q1-2020",11.474324,,
"ITCD","Nord","UNEM_R","unemployment rate","Y20-64","20-64 years","99","total","FRG","foreign","2020-Q3","Q3-2020",13.189874,,
"ITCD","Nord","UNEM_R","unemployment rate","Y20-64","20-64 years","99","total","FRG","foreign","2020-Q4","Q4-2020",13.32946,,
"ITCD","Nord","UNEM_R","unemployment rate","Y20-64","20-64 years","99","total","FRG","foreign","2021","2021",12.064799,,
"ITCD","Nord","UNEM_R","unemployment rate","Y20-64","20-64 years","99","total","FRG","foreign","2022","2022",9.642535,,
"ITCD","Nord","UNEM_R","unemployment rate","Y20-64","20-64 years","99","total","FRG","foreign","2023","2023",9.039971,,
"ITCD","Nord","UNEM_R","unemployment rate","Y20-64","20-64 years","99","total","FRG","foreign","2021-Q1","Q1-2021",14.921531,,
"ITCD","Nord","UNEM_R","unemployment rate","Y20-64","20-64 years","99","total","FRG","foreign","2021-Q2","Q2-2021",12.46628,,
"ITCD","Nord","UNEM_R","unemployment rate","Y20-64","20-64 years","99","total","FRG","foreign","2021-Q3","Q3-2021",9.791546,,
"ITCD","Nord","UNEM_R","unemployment rate","Y20-64","20-64 years","99","total","FRG","foreign","2021-Q4","Q4-2021",11.259053,,
"ITCD","Nord","UNEM_R","unemployment rate","Y20-64","20-64 years","99","total","FRG","foreign","2022-Q1","Q1-2022",11.443964,,
"ITCD","Nord","UNEM_R","unemployment rate","Y20-64","20-64 years","99","total","FRG","foreign","2022-Q2","Q2-2022",9.464296,,
"ITCD","Nord","UNEM_R","unemployment rate","Y20-64","20-64 years","99","total","FRG","foreign","2022-Q3","Q3-2022",8.683005,,
"ITCD","Nord","UNEM_R","unemployment rate","Y20-64","20-64 years","99","total","FRG","foreign","2022-Q4","Q4-2022",8.997973,,
"ITCD","Nord","UNEM_R","unemployment rate","Y20-64","20-64 years","99","total","FRG","foreign","2023-Q1","Q1-2023",9.878683,,
"ITCD","Nord","UNEM_R","unemployment rate","Y20-64","20-64 years","99","total","FRG","foreign","2023-Q2","Q2-2023",10.171175,,
"ITCD","Nord","UNEM_R","unemployment rate","Y20-64","20-64 years","99","total","FRG","foreign","2023-Q3","Q3-2023",7.825605,,
"ITCD","Nord","UNEM_R","unemployment rate","Y20-64","20-64 years","99","total","FRG","foreign","2023-Q4","Q4-2023",8.343144,,
"ITCD","Nord","UNEM_R","unemployment rate","Y20-64","20-64 years","99","total","FRG","foreign","2024-Q1","Q1-2024",9.368484,,
"ITCD","Nord","UNEM_R","unemployment rate","Y20-64","20-64 years","99","total","FRG","foreign","2024-Q2","Q2-2024",8.455777,,
"ITCD","Nord","UNEM_R","unemployment rate","Y20-64","20-64 years","99","total","FRG","foreign","2024-Q3","Q3-2024",8.007701,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y20-64","20-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2019","2019",12.750089,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y20-64","20-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2019-Q1","Q1-2019",14.719759,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y20-64","20-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2019-Q2","Q2-2019",12.430643,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y20-64","20-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2019-Q4","Q4-2019",12.759857,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y20-64","20-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2019-Q3","Q3-2019",11.026084,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y20-64","20-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020","2020",12.033441,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y20-64","20-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020-Q2","Q2-2020",6.885526,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y20-64","20-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020-Q1","Q1-2020",12.215647,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y20-64","20-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020-Q3","Q3-2020",15.817711,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y20-64","20-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020-Q4","Q4-2020",12.646389,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y20-64","20-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021","2021",13.084817,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y20-64","20-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022","2022",10.493439,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y20-64","20-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2023","2023",9.728246,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y20-64","20-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021-Q1","Q1-2021",13.08117,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y20-64","20-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021-Q2","Q2-2021",16.72597,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y20-64","20-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021-Q3","Q3-2021",10.927636,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y20-64","20-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021-Q4","Q4-2021",11.904495,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y20-64","20-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022-Q1","Q1-2022",12.415113,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y20-64","20-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022-Q2","Q2-2022",10.378499,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y20-64","20-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022-Q3","Q3-2022",9.494839,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y20-64","20-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022-Q4","Q4-2022",9.616735,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y20-64","20-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2023-Q1","Q1-2023",10.518902,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y20-64","20-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2023-Q2","Q2-2023",11.708097,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y20-64","20-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2023-Q3","Q3-2023",7.151325,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y20-64","20-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2023-Q4","Q4-2023",9.33532,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y20-64","20-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2024-Q1","Q1-2024",10.906102,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y20-64","20-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2024-Q2","Q2-2024",9.823468,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y20-64","20-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2024-Q3","Q3-2024",7.886824,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y15-64","15-64 years","99","total","FRG","foreign","2019","2019",12.573877,,
