STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,MIGRATION_TYPE,Entry category,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,EST,Estonia,A,Annual,MIG_FLW,Migration flows by category,FR,Free movements,PS,Persons,2022,,3457,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,EST,Estonia,A,Annual,MIG_FLW,Migration flows by category,FR,Free movements,PS,Persons,2023,,2983,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,SVK,Slovak Republic,A,Annual,MIG_FLW,Migration flows by category,HU,Humanitarian,PS,Persons,2014,,102,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,SVK,Slovak Republic,A,Annual,MIG_FLW,Migration flows by category,HU,Humanitarian,PS,Persons,2015,,47,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,SVK,Slovak Republic,A,Annual,MIG_FLW,Migration flows by category,HU,Humanitarian,PS,Persons,2016,,170,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,SVK,Slovak Republic,A,Annual,MIG_FLW,Migration flows by category,HU,Humanitarian,PS,Persons,2017,,33,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,SVK,Slovak Republic,A,Annual,MIG_FLW,Migration flows by category,HU,Humanitarian,PS,Persons,2018,,19,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,SVK,Slovak Republic,A,Annual,MIG_FLW,Migration flows by category,HU,Humanitarian,PS,Persons,2019,,37,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,SVK,Slovak Republic,A,Annual,MIG_FLW,Migration flows by category,HU,Humanitarian,PS,Persons,2020,,24,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,SVK,Slovak Republic,A,Annual,MIG_FLW,Migration flows by category,HU,Humanitarian,PS,Persons,2021,,32,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,SVK,Slovak Republic,A,Annual,MIG_FLW,Migration flows by category,HU,Humanitarian,PS,Persons,2022,,58,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,SVK,Slovak Republic,A,Annual,MIG_FLW,Migration flows by category,HU,Humanitarian,PS,Persons,2023,,42,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,IRL,Ireland,A,Annual,MIG_FLW,Migration flows by category,OT,Other,PS,Persons,2015,,0,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,IRL,Ireland,A,Annual,MIG_FLW,Migration flows by category,OT,Other,PS,Persons,2016,,0,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,IRL,Ireland,A,Annual,MIG_FLW,Migration flows by category,OT,Other,PS,Persons,2017,,0,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,IRL,Ireland,A,Annual,MIG_FLW,Migration flows by category,OT,Other,PS,Persons,2018,,0,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,IRL,Ireland,A,Annual,MIG_FLW,Migration flows by category,OT,Other,PS,Persons,2019,,0,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,IRL,Ireland,A,Annual,MIG_FLW,Migration flows by category,OT,Other,PS,Persons,2020,,0,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,IRL,Ireland,A,Annual,MIG_FLW,Migration flows by category,OT,Other,PS,Persons,2021,,0,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,IRL,Ireland,A,Annual,MIG_FLW,Migration flows by category,OT,Other,PS,Persons,2022,,0,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,BEL,Belgium,A,Annual,MIG_FLW,Migration flows by category,WO,Work,PS,Persons,2014,,4155,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,BEL,Belgium,A,Annual,MIG_FLW,Migration flows by category,WO,Work,PS,Persons,2015,,4250,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,BEL,Belgium,A,Annual,MIG_FLW,Migration flows by category,WO,Work,PS,Persons,2016,,4380,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,BEL,Belgium,A,Annual,MIG_FLW,Migration flows by category,WO,Work,PS,Persons,2017,,4995,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,BEL,Belgium,A,Annual,MIG_FLW,Migration flows by category,WO,Work,PS,Persons,2018,,5390,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,BEL,Belgium,A,Annual,MIG_FLW,Migration flows by category,WO,Work,PS,Persons,2019,,5485,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,BEL,Belgium,A,Annual,MIG_FLW,Migration flows by category,WO,Work,PS,Persons,2020,,3688,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,BEL,Belgium,A,Annual,MIG_FLW,Migration flows by category,WO,Work,PS,Persons,2021,,5693,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,BEL,Belgium,A,Annual,MIG_FLW,Migration flows by category,WO,Work,PS,Persons,2022,,7220.823316,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,BEL,Belgium,A,Annual,MIG_FLW,Migration flows by category,WO,Work,PS,Persons,2023,,7652.618619,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,IRL,Ireland,A,Annual,MIG_FLW,Migration flows by category,WO,Work,PS,Persons,2015,,4811,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,IRL,Ireland,A,Annual,MIG_FLW,Migration flows by category,WO,Work,PS,Persons,2016,,6363,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,IRL,Ireland,A,Annual,MIG_FLW,Migration flows by category,WO,Work,PS,Persons,2017,,8048,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,IRL,Ireland,A,Annual,MIG_FLW,Migration flows by category,WO,Work,PS,Persons,2018,,9793,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,IRL,Ireland,A,Annual,MIG_FLW,Migration flows by category,WO,Work,PS,Persons,2019,,14554,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,IRL,Ireland,A,Annual,MIG_FLW,Migration flows by category,WO,Work,PS,Persons,2020,,15184,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,IRL,Ireland,A,Annual,MIG_FLW,Migration flows by category,WO,Work,PS,Persons,2021,,13230,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,IRL,Ireland,A,Annual,MIG_FLW,Migration flows by category,WO,Work,PS,Persons,2022,,35376,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,IRL,Ireland,A,Annual,MIG_FLW,Migration flows by category,WO,Work,PS,Persons,2023,,27372,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,KOR,Korea,A,Annual,MIG_FLW,Migration flows by category,AC,Accompanying family of workers,PS,Persons,2014,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,KOR,Korea,A,Annual,MIG_FLW,Migration flows by category,AC,Accompanying family of workers,PS,Persons,2015,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,KOR,Korea,A,Annual,MIG_FLW,Migration flows by category,AC,Accompanying family of workers,PS,Persons,2016,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,KOR,Korea,A,Annual,MIG_FLW,Migration flows by category,AC,Accompanying family of workers,PS,Persons,2017,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,KOR,Korea,A,Annual,MIG_FLW,Migration flows by category,AC,Accompanying family of workers,PS,Persons,2018,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,KOR,Korea,A,Annual,MIG_FLW,Migration flows by category,AC,Accompanying family of workers,PS,Persons,2019,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,KOR,Korea,A,Annual,MIG_FLW,Migration flows by category,AC,Accompanying family of workers,PS,Persons,2020,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,KOR,Korea,A,Annual,MIG_FLW,Migration flows by category,AC,Accompanying family of workers,PS,Persons,2021,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,KOR,Korea,A,Annual,MIG_FLW,Migration flows by category,AC,Accompanying family of workers,PS,Persons,2022,,376.5348857,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,KOR,Korea,A,Annual,MIG_FLW,Migration flows by category,AC,Accompanying family of workers,PS,Persons,2023,,1000.277654,,E,Estimated value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,NOR,Norway,A,Annual,MIG_FLW,Migration flows by category,AC,Accompanying family of workers,PS,Persons,2014,,0,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,NOR,Norway,A,Annual,MIG_FLW,Migration flows by category,AC,Accompanying family of workers,PS,Persons,2015,,2415,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,NOR,Norway,A,Annual,MIG_FLW,Migration flows by category,AC,Accompanying family of workers,PS,Persons,2016,,2132,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,NOR,Norway,A,Annual,MIG_FLW,Migration flows by category,AC,Accompanying family of workers,PS,Persons,2017,,2259,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,NOR,Norway,A,Annual,MIG_FLW,Migration flows by category,AC,Accompanying family of workers,PS,Persons,2018,,2484,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,NOR,Norway,A,Annual,MIG_FLW,Migration flows by category,AC,Accompanying family of workers,PS,Persons,2019,,3565,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,NOR,Norway,A,Annual,MIG_FLW,Migration flows by category,AC,Accompanying family of workers,PS,Persons,2020,,2154,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,NOR,Norway,A,Annual,MIG_FLW,Migration flows by category,AC,Accompanying family of workers,PS,Persons,2021,,2712,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,NOR,Norway,A,Annual,MIG_FLW,Migration flows by category,AC,Accompanying family of workers,PS,Persons,2022,,0,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,NOR,Norway,A,Annual,MIG_FLW,Migration flows by category,AC,Accompanying family of workers,PS,Persons,2023,,3840,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,BEL,Belgium,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2014,,23114,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,BEL,Belgium,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2015,,26206,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,BEL,Belgium,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2016,,26325,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,BEL,Belgium,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2017,,28653,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,BEL,Belgium,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2018,,29551,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,BEL,Belgium,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2019,,32261,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,BEL,Belgium,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2020,,25712,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,BEL,Belgium,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2021,,32710,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,BEL,Belgium,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2022,,33313,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,BEL,Belgium,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2023,,33774,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,BEL,Belgium,A,Annual,MIG_FLW,Migration flows by category,OT,Other,PS,Persons,2014,,809.2650602,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,BEL,Belgium,A,Annual,MIG_FLW,Migration flows by category,OT,Other,PS,Persons,2015,,294.783692,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,BEL,Belgium,A,Annual,MIG_FLW,Migration flows by category,OT,Other,PS,Persons,2016,,114.3018648,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,BEL,Belgium,A,Annual,MIG_FLW,Migration flows by category,OT,Other,PS,Persons,2017,,107.3797265,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,BEL,Belgium,A,Annual,MIG_FLW,Migration flows by category,OT,Other,PS,Persons,2018,,129.3754197,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,BEL,Belgium,A,Annual,MIG_FLW,Migration flows by category,OT,Other,PS,Persons,2019,,105.633352,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,BEL,Belgium,A,Annual,MIG_FLW,Migration flows by category,OT,Other,PS,Persons,2020,,96.61839364,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,BEL,Belgium,A,Annual,MIG_FLW,Migration flows by category,OT,Other,PS,Persons,2021,,122.1117094,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,BEL,Belgium,A,Annual,MIG_FLW,Migration flows by category,OT,Other,PS,Persons,2022,,141.3749171,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,BEL,Belgium,A,Annual,MIG_FLW,Migration flows by category,OT,Other,PS,Persons,2023,,178.5327774,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,EST,Estonia,A,Annual,MIG_FLW,Migration flows by category,WO,Work,PS,Persons,2014,,631,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,EST,Estonia,A,Annual,MIG_FLW,Migration flows by category,WO,Work,PS,Persons,2015,,790,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,EST,Estonia,A,Annual,MIG_FLW,Migration flows by category,WO,Work,PS,Persons,2016,,1066,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,EST,Estonia,A,Annual,MIG_FLW,Migration flows by category,WO,Work,PS,Persons,2017,,2142,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,EST,Estonia,A,Annual,MIG_FLW,Migration flows by category,WO,Work,PS,Persons,2018,,3189,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,EST,Estonia,A,Annual,MIG_FLW,Migration flows by category,WO,Work,PS,Persons,2019,,3923,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,EST,Estonia,A,Annual,MIG_FLW,Migration flows by category,WO,Work,PS,Persons,2020,,3552,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,EST,Estonia,A,Annual,MIG_FLW,Migration flows by category,WO,Work,PS,Persons,2021,,4730,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,EST,Estonia,A,Annual,MIG_FLW,Migration flows by category,WO,Work,PS,Persons,2022,,5468,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,EST,Estonia,A,Annual,MIG_FLW,Migration flows by category,WO,Work,PS,Persons,2023,,3472,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,EST,Estonia,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2014,,1387,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,EST,Estonia,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2015,,1458,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,EST,Estonia,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2016,,1513,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,EST,Estonia,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2017,,1370,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,EST,Estonia,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2018,,1844,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,EST,Estonia,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2019,,2494,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,EST,Estonia,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2020,,2153,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.IMD:DSD_MIG_INT@DF_MIG_INT_PER(1.0),Standardised inflows of permanent-type migrants,I,EST,Estonia,A,Annual,MIG_FLW,Migration flows by category,FA,Family,PS,Persons,2021,,2893,,A,Normal value,0,Units,0,Zero
